Name,Date,Price
SUGAR,2016-03-31,15.35
SUGAR,2016-04-29,16.16
SUGAR,2016-05-31,17.49
SUGAR,2016-06-30,20.15
SUGAR,2016-07-29,19.05
SUGAR,2016-08-31,20.06
SUGAR,2016-09-30,22.53
SUGAR,2016-10-31,21.57
SUGAR,2016-11-30,19.81
SUGAR,2016-12-30,19.51
SUGAR,2017-01-31,20.45
SUGAR,2017-02-28,19.31
SUGAR,2017-03-31,16.76
SUGAR,2017-04-28,16.04
SUGAR,2017-05-31,14.87
SUGAR,2017-06-30,13.68
SUGAR,2017-07-31,14.91
SUGAR,2017-08-31,14.4
SUGAR,2017-09-29,13.54
SUGAR,2017-10-31,14.74
SUGAR,2017-11-30,15.08
SUGAR,2017-12-29,15.16
SUGAR,2018-01-31,13.23
SUGAR,2018-02-28,13.48
SUGAR,2018-03-30,12.35
SUGAR,2018-04-30,11.52
SUGAR,2018-05-31,12.79
SUGAR,2018-06-29,11.86
SUGAR,2018-07-31,10.55
SUGAR,2018-08-31,10.6
SUGAR,2018-09-28,10.42
SUGAR,2018-10-31,13.19
SUGAR,2018-11-30,12.84
SUGAR,2018-12-31,12.03
SUGAR,2019-01-31,12.73
SUGAR,2019-02-28,12.73
SUGAR,2019-03-29,12.53
SUGAR,2019-04-30,11.99
SUGAR,2019-05-31,12.1
SUGAR,2019-06-28,12.32
SUGAR,2019-07-31,12.21
SUGAR,2019-08-30,11.14
SUGAR,2019-09-30,11.92
SUGAR,2019-10-31,12.48
SUGAR,2019-11-29,12.94
SUGAR,2019-12-31,13.42
SUGAR,2020-01-31,14.61
SUGAR,2020-02-28,14.46
SUGAR,2020-03-31,10.42
SUGAR,2020-04-30,10.39
SUGAR,2020-05-29,10.91
SUGAR,2020-06-30,11.84
SUGAR,2020-07-31,12.64
SUGAR,2020-08-31,12.66
SUGAR,2020-09-30,13.07
SUGAR,2020-10-30,14.36
SUGAR,2020-11-30,14.51
SUGAR,2020-12-31,15.49
SUGAR,2021-01-29,15.83
SUGAR,2021-02-26,17.53
SUGAR,2021-03-31,14.77
SUGAR,2021-04-30,17.44
SUGAR,2021-05-31,17.36
SUGAR,2021-06-30,17.63
SUGAR,2021-07-30,17.91
SUGAR,2021-08-31,19.84
SUGAR,2021-09-30,19.83
SUGAR,2021-10-29,19.27
SUGAR,2021-11-30,18.6
SUGAR,2021-12-31,18.88
SUGAR,2022-01-31,18.22
SUGAR,2022-02-28,18
SUGAR,2022-03-31,19.49
SUGAR,2022-04-29,19.35
SUGAR,2022-05-31,19.4
SUGAR,2022-06-30,18.83
SUGAR,2022-07-29,17.54
SUGAR,2022-08-31,17.89
SUGAR,2022-09-30,18.42
SUGAR,2022-10-31,17.97
SUGAR,2022-11-30,19.63
SUGAR,2022-12-30,20.04
SUGAR,2023-01-31,21.76
SUGAR,2023-02-28,22.08
SUGAR,2023-03-31,22.25
SUGAR,2023-04-28,26.99
SUGAR,2023-05-31,25.06
SUGAR,2023-06-30,22.89
SUGAR,2023-07-31,24.11
SUGAR,2023-08-31,25.06
SUGAR,2023-09-29,26.27
SUGAR,2023-10-31,27.09
SUGAR,2023-11-30,26.04
SUGAR,2023-12-29,20.58
SUGAR,2024-01-31,24.13
SUGAR,2024-02-29,22.58
SUGAR,2024-03-29,22.52
SUGAR,2024-04-30,19.71
SUGAR,2024-05-31,18.3
SUGAR,2024-06-28,20.31
SUGAR,2024-07-31,18.94
SUGAR,2024-08-30,19.38
SUGAR,2024-09-30,22.67
SUGAR,2024-10-31,22.74
SUGAR,2024-11-29,21.08
SUGAR,2024-12-31,19.26
TOPIX,1979-12-31,459.61
TOPIX,1980-01-31,467.66
TOPIX,1980-02-29,467.93
TOPIX,1980-03-31,454.46
TOPIX,1980-04-30,467.81
TOPIX,1980-05-30,466.48
TOPIX,1980-06-30,472.77
TOPIX,1980-07-31,470.9
TOPIX,1980-08-29,478.32
TOPIX,1980-09-30,488.79
TOPIX,1980-10-31,496.05
TOPIX,1980-11-28,491.65
TOPIX,1980-12-31,491.1
TOPIX,1981-01-30,508.88
TOPIX,1981-02-27,507.46
TOPIX,1981-03-31,530.17
TOPIX,1981-04-30,560.86
TOPIX,1981-05-29,559.07
TOPIX,1981-06-30,586.15
TOPIX,1981-07-31,592.15
TOPIX,1981-08-31,589.44
TOPIX,1981-09-30,550.27
TOPIX,1981-10-30,549.54
TOPIX,1981-11-30,554.45
TOPIX,1981-12-31,570.31
TOPIX,1982-01-29,581.76
TOPIX,1982-02-26,559.92
TOPIX,1982-03-31,533.81
TOPIX,1982-04-30,546.24
TOPIX,1982-05-31,546.42
TOPIX,1982-06-30,539.25
TOPIX,1982-07-30,527.54
TOPIX,1982-08-31,530.48
TOPIX,1982-09-30,524
TOPIX,1982-10-29,539.71
TOPIX,1982-11-30,578.36
TOPIX,1982-12-31,593.72
TOPIX,1983-01-31,588.35
TOPIX,1983-02-28,592.18
TOPIX,1983-03-31,617.69
TOPIX,1983-04-29,628.13
TOPIX,1983-05-31,636.84
TOPIX,1983-06-30,656.13
TOPIX,1983-07-29,669.49
TOPIX,1983-08-31,678.53
TOPIX,1983-09-30,691.08
TOPIX,1983-10-31,685.51
TOPIX,1983-11-30,687.84
TOPIX,1983-12-30,731.82
TOPIX,1984-01-31,777.04
TOPIX,1984-02-29,776.12
TOPIX,1984-03-30,866.78
TOPIX,1984-04-30,861.11
TOPIX,1984-05-31,775.3
TOPIX,1984-06-29,793.11
TOPIX,1984-07-31,763.61
TOPIX,1984-08-31,816.69
TOPIX,1984-09-28,824.66
TOPIX,1984-10-31,860.44
TOPIX,1984-11-30,875.81
TOPIX,1984-12-31,913.37
TOPIX,1985-01-31,931.06
TOPIX,1985-02-28,977.3
TOPIX,1985-03-29,999.38
TOPIX,1985-04-30,967.28
TOPIX,1985-05-31,997.03
TOPIX,1985-06-28,1026.41
TOPIX,1985-07-31,992.13
TOPIX,1985-08-30,1018.49
TOPIX,1985-09-30,1026.19
TOPIX,1985-10-31,1026.38
TOPIX,1985-11-29,1006.53
TOPIX,1985-12-31,1047.08
TOPIX,1986-01-31,1041.62
TOPIX,1986-02-28,1090.7
TOPIX,1986-03-31,1265.93
TOPIX,1986-04-30,1251.88
TOPIX,1986-05-30,1300.11
TOPIX,1986-06-30,1359.24
TOPIX,1986-07-31,1428.92
TOPIX,1986-08-29,1526.73
TOPIX,1986-09-30,1517.28
TOPIX,1986-10-31,1407.96
TOPIX,1986-11-28,1490.9
TOPIX,1986-12-31,1562.55
TOPIX,1987-01-30,1750.65
TOPIX,1987-02-27,1775.45
TOPIX,1987-03-31,1871.19
TOPIX,1987-04-30,2078.49
TOPIX,1987-05-29,2134.73
TOPIX,1987-06-30,2039.08
TOPIX,1987-07-31,2015.11
TOPIX,1987-08-31,2154.26
TOPIX,1987-09-30,2136.61
TOPIX,1987-10-30,1867.18
TOPIX,1987-11-30,1847.04
TOPIX,1987-12-31,1725.83
TOPIX,1988-01-29,1916.75
TOPIX,1988-02-29,2078.07
TOPIX,1988-03-31,2147.9
TOPIX,1988-04-29,2189.42
TOPIX,1988-05-31,2128.58
TOPIX,1988-06-30,2183.1
TOPIX,1988-07-29,2224.58
TOPIX,1988-08-31,2128.02
TOPIX,1988-09-30,2151.36
TOPIX,1988-10-31,2156.44
TOPIX,1988-11-30,2285.75
TOPIX,1988-12-30,2357.03
TOPIX,1989-01-31,2464.83
TOPIX,1989-02-28,2447.23
TOPIX,1989-03-31,2469.15
TOPIX,1989-04-28,2488.52
TOPIX,1989-05-31,2537.14
TOPIX,1989-06-30,2449.38
TOPIX,1989-07-31,2628.9
TOPIX,1989-08-31,2603.38
TOPIX,1989-09-29,2702.22
TOPIX,1989-10-31,2692.65
TOPIX,1989-11-30,2829.54
TOPIX,1989-12-29,2881.37
TOPIX,1990-01-31,2737.57
TOPIX,1990-02-28,2565.54
TOPIX,1990-03-30,2227.48
TOPIX,1990-04-30,2205.96
TOPIX,1990-05-31,2435.74
TOPIX,1990-06-29,2343.36
TOPIX,1990-07-31,2252.56
TOPIX,1990-08-31,1973.97
TOPIX,1990-09-28,1570.95
TOPIX,1990-10-31,1856.12
TOPIX,1990-11-30,1652.01
TOPIX,1990-12-31,1733.83
TOPIX,1991-01-31,1710.93
TOPIX,1991-02-28,1960.32
TOPIX,1991-03-29,1970.73
TOPIX,1991-04-30,1963.42
TOPIX,1991-05-31,1964.77
TOPIX,1991-06-28,1819.01
TOPIX,1991-07-31,1859.12
TOPIX,1991-08-30,1732.1
TOPIX,1991-09-30,1832.2
TOPIX,1991-10-31,1887.45
TOPIX,1991-11-29,1731.3
TOPIX,1991-12-31,1714.68
TOPIX,1992-01-31,1630.94
TOPIX,1992-02-28,1554.49
TOPIX,1992-03-31,1418.52
TOPIX,1992-04-30,1317.46
TOPIX,1992-05-29,1376.32
TOPIX,1992-06-30,1236.2
TOPIX,1992-07-31,1219.25
TOPIX,1992-08-31,1385.51
TOPIX,1992-09-30,1310.6
TOPIX,1992-10-30,1278.91
TOPIX,1992-11-30,1323.35
TOPIX,1992-12-31,1307.66
TOPIX,1993-01-29,1298.88
TOPIX,1993-02-26,1284.21
TOPIX,1993-03-31,1431.87
TOPIX,1993-04-30,1620.79
TOPIX,1993-05-31,1636.6
TOPIX,1993-06-30,1580.25
TOPIX,1993-07-30,1659.91
TOPIX,1993-08-31,1693.09
TOPIX,1993-09-30,1626.25
TOPIX,1993-10-29,1630.59
TOPIX,1993-11-30,1374.06
TOPIX,1993-12-31,1439.31
TOPIX,1994-01-31,1629.22
TOPIX,1994-02-28,1631.71
TOPIX,1994-03-31,1563.21
TOPIX,1994-04-29,1603.33
TOPIX,1994-05-31,1682.5
TOPIX,1994-06-30,1673.32
TOPIX,1994-07-29,1637.41
TOPIX,1994-08-31,1640.39
TOPIX,1994-09-30,1576.89
TOPIX,1994-10-31,1584.66
TOPIX,1994-11-30,1520.41
TOPIX,1994-12-30,1559.09
TOPIX,1995-01-31,1463.84
TOPIX,1995-02-28,1348.39
TOPIX,1995-03-31,1307.89
TOPIX,1995-04-28,1331.82
TOPIX,1995-05-31,1254.11
TOPIX,1995-06-30,1196.99
TOPIX,1995-07-31,1336.1
TOPIX,1995-08-31,1427.58
TOPIX,1995-09-29,1438.16
TOPIX,1995-10-31,1411.14
TOPIX,1995-11-30,1482.21
TOPIX,1995-12-29,1577.7
TOPIX,1996-01-31,1613.11
TOPIX,1996-02-29,1560.46
TOPIX,1996-03-29,1636.88
TOPIX,1996-04-30,1712.42
TOPIX,1996-05-31,1680.57
TOPIX,1996-06-28,1712.45
TOPIX,1996-07-31,1584.43
TOPIX,1996-08-30,1543.49
TOPIX,1996-09-30,1627.55
TOPIX,1996-10-31,1550.55
TOPIX,1996-11-29,1562.8
TOPIX,1996-12-31,1470.94
TOPIX,1997-01-31,1372.48
TOPIX,1997-02-28,1390.59
TOPIX,1997-03-31,1373.26
TOPIX,1997-04-30,1441.19
TOPIX,1997-05-30,1486.89
TOPIX,1997-06-30,1553.81
TOPIX,1997-07-31,1544.04
TOPIX,1997-08-29,1427.99
TOPIX,1997-09-30,1388.32
TOPIX,1997-10-31,1277.12
TOPIX,1997-11-28,1252.22
TOPIX,1997-12-31,1175.03
TOPIX,1998-01-30,1267.51
TOPIX,1998-02-27,1272.45
TOPIX,1998-03-31,1251.7
TOPIX,1998-04-30,1222.98
TOPIX,1998-05-29,1221.49
TOPIX,1998-06-30,1230.38
TOPIX,1998-07-31,1262.04
TOPIX,1998-08-31,1106.49
TOPIX,1998-09-30,1043.57
TOPIX,1998-10-30,1035.6
TOPIX,1998-11-30,1143.5
TOPIX,1998-12-31,1086.99
TOPIX,1999-01-29,1125.26
TOPIX,1999-02-26,1120.03
TOPIX,1999-03-31,1267.22
TOPIX,1999-04-30,1337.12
TOPIX,1999-05-31,1297.19
TOPIX,1999-06-30,1416.2
TOPIX,1999-07-30,1478.93
TOPIX,1999-08-31,1457.02
TOPIX,1999-09-30,1506.83
TOPIX,1999-10-29,1563.89
TOPIX,1999-11-30,1641.53
TOPIX,1999-12-31,1722.2
TOPIX,2000-01-31,1707.96
TOPIX,2000-02-29,1718.94
TOPIX,2000-03-31,1705.94
TOPIX,2000-04-28,1648.87
TOPIX,2000-05-31,1522.84
TOPIX,2000-06-30,1591.6
TOPIX,2000-07-31,1453.15
TOPIX,2000-08-31,1511.44
TOPIX,2000-09-29,1470.78
TOPIX,2000-10-31,1379.96
TOPIX,2000-11-30,1362.66
TOPIX,2000-12-29,1283.67
TOPIX,2001-01-31,1300.23
TOPIX,2001-02-28,1241.48
TOPIX,2001-03-30,1277.27
TOPIX,2001-04-30,1366.46
TOPIX,2001-05-31,1310.81
TOPIX,2001-06-29,1300.98
TOPIX,2001-07-31,1190.31
TOPIX,2001-08-31,1103.67
TOPIX,2001-09-28,1023.42
TOPIX,2001-10-31,1059.37
TOPIX,2001-11-30,1050.22
TOPIX,2001-12-31,1032.14
TOPIX,2002-01-31,971.77
TOPIX,2002-02-28,1013.8
TOPIX,2002-03-29,1060.19
TOPIX,2002-04-30,1082.06
TOPIX,2002-05-31,1120.08
TOPIX,2002-06-28,1024.89
TOPIX,2002-07-31,965
TOPIX,2002-08-30,941.64
TOPIX,2002-09-30,921.05
TOPIX,2002-10-31,862.24
TOPIX,2002-11-29,892.71
TOPIX,2002-12-31,843.29
TOPIX,2003-01-31,821.18
TOPIX,2003-02-28,818.73
TOPIX,2003-03-31,788
TOPIX,2003-04-30,796.56
TOPIX,2003-05-30,837.7
TOPIX,2003-06-30,903.44
TOPIX,2003-07-31,939.4
TOPIX,2003-08-29,1002.01
TOPIX,2003-09-30,1018.8
TOPIX,2003-10-31,1043.36
TOPIX,2003-11-28,999.75
TOPIX,2003-12-31,1043.69
TOPIX,2004-01-30,1047.51
TOPIX,2004-02-27,1082.47
TOPIX,2004-03-31,1179.23
TOPIX,2004-04-30,1186.31
TOPIX,2004-05-31,1139.94
TOPIX,2004-06-30,1189.6
TOPIX,2004-07-30,1139.3
TOPIX,2004-08-31,1129.55
TOPIX,2004-09-30,1102.11
TOPIX,2004-10-29,1085.43
TOPIX,2004-11-30,1098.79
TOPIX,2004-12-31,1149.63
TOPIX,2005-01-31,1146.14
TOPIX,2005-02-28,1177.41
TOPIX,2005-03-31,1182.18
TOPIX,2005-04-29,1129.93
TOPIX,2005-05-31,1144.33
TOPIX,2005-06-30,1177.2
TOPIX,2005-07-29,1204.98
TOPIX,2005-08-31,1271.29
TOPIX,2005-09-30,1412.28
TOPIX,2005-10-31,1444.73
TOPIX,2005-11-30,1536.21
TOPIX,2005-12-30,1649.76
TOPIX,2006-01-31,1710.77
TOPIX,2006-02-28,1660.42
TOPIX,2006-03-31,1728.16
TOPIX,2006-04-28,1716.43
TOPIX,2006-05-31,1579.94
TOPIX,2006-06-30,1586.96
TOPIX,2006-07-31,1572.01
TOPIX,2006-08-31,1634.46
TOPIX,2006-09-29,1610.73
TOPIX,2006-10-31,1617.42
TOPIX,2006-11-30,1603.03
TOPIX,2006-12-29,1681.07
TOPIX,2007-01-31,1721.96
TOPIX,2007-02-28,1752.74
TOPIX,2007-03-30,1713.61
TOPIX,2007-04-30,1701
TOPIX,2007-05-31,1755.68
TOPIX,2007-06-29,1774.88
TOPIX,2007-07-31,1706.18
TOPIX,2007-08-31,1608.25
TOPIX,2007-09-28,1616.62
TOPIX,2007-10-31,1620.07
TOPIX,2007-11-30,1531.88
TOPIX,2007-12-31,1475.68
TOPIX,2008-01-31,1346.31
TOPIX,2008-02-29,1324.28
TOPIX,2008-03-31,1212.96
TOPIX,2008-04-30,1358.65
TOPIX,2008-05-30,1408.14
TOPIX,2008-06-30,1320.1
TOPIX,2008-07-31,1303.62
TOPIX,2008-08-29,1254.71
TOPIX,2008-09-30,1087.41
TOPIX,2008-10-31,867.12
TOPIX,2008-11-28,834.82
TOPIX,2008-12-31,859.24
TOPIX,2009-01-30,794.03
TOPIX,2009-02-27,756.71
TOPIX,2009-03-31,773.66
TOPIX,2009-04-30,837.79
TOPIX,2009-05-29,897.91
TOPIX,2009-06-30,929.76
TOPIX,2009-07-31,950.26
TOPIX,2009-08-31,965.73
TOPIX,2009-09-30,909.84
TOPIX,2009-10-30,894.67
TOPIX,2009-11-30,839.94
TOPIX,2009-12-31,907.59
TOPIX,2010-01-29,901.12
TOPIX,2010-02-26,894.1
TOPIX,2010-03-31,978.81
TOPIX,2010-04-30,987.04
TOPIX,2010-05-31,880.46
TOPIX,2010-06-30,841.42
TOPIX,2010-07-30,849.5
TOPIX,2010-08-31,804.67
TOPIX,2010-09-30,829.51
TOPIX,2010-10-29,810.91
TOPIX,2010-11-30,860.94
TOPIX,2010-12-31,898.8
TOPIX,2011-01-31,910.08
TOPIX,2011-02-28,951.27
TOPIX,2011-03-31,869.38
TOPIX,2011-04-29,851.85
TOPIX,2011-05-31,838.48
TOPIX,2011-06-30,849.22
TOPIX,2011-07-29,841.37
TOPIX,2011-08-31,770.6
TOPIX,2011-09-30,761.17
TOPIX,2011-10-31,764.06
TOPIX,2011-11-30,728.46
TOPIX,2011-12-30,728.61
TOPIX,2012-01-31,755.27
TOPIX,2012-02-29,835.96
TOPIX,2012-03-30,854.35
TOPIX,2012-04-30,804.27
TOPIX,2012-05-31,719.49
TOPIX,2012-06-29,770.08
TOPIX,2012-07-31,736.31
TOPIX,2012-08-31,731.64
TOPIX,2012-09-28,737.42
TOPIX,2012-10-31,742.33
TOPIX,2012-11-30,781.46
TOPIX,2012-12-31,859.8
TOPIX,2013-01-31,940.25
TOPIX,2013-02-28,975.66
TOPIX,2013-03-29,1034.71
TOPIX,2013-04-30,1165.13
TOPIX,2013-05-31,1135.78
TOPIX,2013-06-28,1133.84
TOPIX,2013-07-31,1131.7
TOPIX,2013-08-30,1106.05
TOPIX,2013-09-30,1194.1
TOPIX,2013-10-31,1194.26
TOPIX,2013-11-29,1258.66
TOPIX,2013-12-31,1302.29
TOPIX,2014-01-31,1220.64
TOPIX,2014-02-28,1211.66
TOPIX,2014-03-31,1202.89
TOPIX,2014-04-30,1162.44
TOPIX,2014-05-30,1201.41
TOPIX,2014-06-30,1262.56
TOPIX,2014-07-31,1289.42
TOPIX,2014-08-29,1277.97
TOPIX,2014-09-30,1326.29
TOPIX,2014-10-31,1333.64
TOPIX,2014-11-28,1410.34
TOPIX,2014-12-31,1407.51
TOPIX,2015-01-30,1415.07
TOPIX,2015-02-27,1523.85
TOPIX,2015-03-31,1543.11
TOPIX,2015-04-30,1592.79
TOPIX,2015-05-29,1673.65
TOPIX,2015-06-30,1630.4
TOPIX,2015-07-31,1659.52
TOPIX,2015-08-31,1537.05
TOPIX,2015-09-30,1411.16
TOPIX,2015-10-30,1558.2
TOPIX,2015-11-30,1580.25
TOPIX,2015-12-31,1547.3
TOPIX,2016-01-29,1432.07
TOPIX,2016-02-29,1297.85
TOPIX,2016-03-31,1347.2
TOPIX,2016-04-29,1340.55
TOPIX,2016-05-31,1379.8
TOPIX,2016-06-30,1245.82
TOPIX,2016-07-29,1322.74
TOPIX,2016-08-31,1329.54
TOPIX,2016-09-30,1322.78
TOPIX,2016-10-31,1393.02
TOPIX,2016-11-30,1469.43
TOPIX,2016-12-30,1518.61
TOPIX,2017-01-31,1521.67
TOPIX,2017-02-28,1535.32
TOPIX,2017-03-31,1512.6
TOPIX,2017-04-28,1531.8
TOPIX,2017-05-31,1568.37
TOPIX,2017-06-30,1611.9
TOPIX,2017-07-31,1618.61
TOPIX,2017-08-31,1617.41
TOPIX,2017-09-29,1674.75
TOPIX,2017-10-31,1765.96
TOPIX,2017-11-30,1792.08
TOPIX,2017-12-29,1817.56
TOPIX,2018-01-31,1836.71
TOPIX,2018-02-28,1768.24
TOPIX,2018-03-30,1716.3
TOPIX,2018-04-30,1777.23
TOPIX,2018-05-31,1747.45
TOPIX,2018-06-29,1730.89
TOPIX,2018-07-31,1753.29
TOPIX,2018-08-31,1735.35
TOPIX,2018-09-28,1817.25
TOPIX,2018-10-31,1646.12
TOPIX,2018-11-30,1667.45
TOPIX,2018-12-31,1494.09
TOPIX,2019-01-31,1567.49
TOPIX,2019-02-28,1607.66
TOPIX,2019-03-29,1591.64
TOPIX,2019-04-30,1617.93
TOPIX,2019-05-31,1512.28
TOPIX,2019-06-28,1551.14
TOPIX,2019-07-31,1565.14
TOPIX,2019-08-30,1511.86
TOPIX,2019-09-30,1587.8
TOPIX,2019-10-31,1667.01
TOPIX,2019-11-29,1699.36
TOPIX,2019-12-31,1721.36
TOPIX,2020-01-31,1684.44
TOPIX,2020-02-28,1510.87
TOPIX,2020-03-31,1403.04
TOPIX,2020-04-30,1464.03
TOPIX,2020-05-29,1563.67
TOPIX,2020-06-30,1558.77
TOPIX,2020-07-31,1496.06
TOPIX,2020-08-31,1618.18
TOPIX,2020-09-30,1625.49
TOPIX,2020-10-30,1579.33
TOPIX,2020-11-30,1754.92
TOPIX,2020-12-31,1804.68
TOPIX,2021-01-29,1808.78
TOPIX,2021-02-26,1864.49
TOPIX,2021-03-31,1954
TOPIX,2021-04-30,1898.24
TOPIX,2021-05-31,1922.98
TOPIX,2021-06-30,1943.57
TOPIX,2021-07-30,1901.08
TOPIX,2021-08-31,1960.7
TOPIX,2021-09-30,2030.16
TOPIX,2021-10-29,2001.18
TOPIX,2021-11-30,1928.35
TOPIX,2021-12-31,1992.33
TOPIX,2022-01-31,1895.93
TOPIX,2022-02-28,1886.93
TOPIX,2022-03-31,1946.4
TOPIX,2022-04-29,1899.62
TOPIX,2022-05-31,1912.67
TOPIX,2022-06-30,1870.82
TOPIX,2022-07-29,1940.31
TOPIX,2022-08-31,1963.16
TOPIX,2022-09-30,1835.94
TOPIX,2022-10-31,1929.43
TOPIX,2022-11-30,1985.57
TOPIX,2022-12-30,1891.71
TOPIX,2023-01-31,1975.27
TOPIX,2023-02-28,1993.28
TOPIX,2023-03-31,2003.5
TOPIX,2023-04-28,2057.48
TOPIX,2023-05-31,2130.63
TOPIX,2023-06-30,2288.6
TOPIX,2023-07-31,2322.56
TOPIX,2023-08-31,2332
TOPIX,2023-09-29,2323.39
TOPIX,2023-10-31,2253.72
TOPIX,2023-11-30,2374.93
TOPIX,2023-12-29,2366.39
TOPIX,2024-01-31,2551.1
TOPIX,2024-02-29,2675.73
TOPIX,2024-03-29,2768.62
TOPIX,2024-04-30,2743.17
TOPIX,2024-05-31,2772.49
TOPIX,2024-06-28,2809.63
TOPIX,2024-07-31,2794.26
TOPIX,2024-08-30,2712.63
TOPIX,2024-09-30,2645.94
TOPIX,2024-10-31,2695.51
TOPIX,2024-11-29,2680.71
TOPIX,2024-12-31,2784.92
TSX,1979-12-31,1813.17
TSX,1980-01-31,2027.7
TSX,1980-02-29,2192.58
TSX,1980-03-31,1797.58
TSX,1980-04-30,1869.93
TSX,1980-05-30,1971.73
TSX,1980-06-30,2061.35
TSX,1980-07-31,2197.38
TSX,1980-08-29,2218.01
TSX,1980-09-30,2260.04
TSX,1980-10-31,2240.15
TSX,1980-11-28,2402.23
TSX,1980-12-31,2268.7
TSX,1981-01-30,2226.7
TSX,1981-02-27,2179.5
TSX,1981-03-31,2333.1
TSX,1981-04-30,2306.4
TSX,1981-05-29,2371.2
TSX,1981-06-30,2361.1
TSX,1981-07-31,2253.9
TSX,1981-08-31,2176.7
TSX,1981-09-30,1883.4
TSX,1981-10-30,1842.6
TSX,1981-11-30,2012.1
TSX,1981-12-31,1954.2
TSX,1982-01-29,1786.91
TSX,1982-02-26,1671.34
TSX,1982-03-31,1587.83
TSX,1982-04-30,1548.17
TSX,1982-05-31,1523.68
TSX,1982-06-30,1366.8
TSX,1982-07-30,1411.9
TSX,1982-08-31,1613.32
TSX,1982-09-30,1602.01
TSX,1982-10-29,1774.04
TSX,1982-11-30,1838.31
TSX,1982-12-31,1958.08
TSX,1983-01-31,2031.47
TSX,1983-02-28,2090.37
TSX,1983-03-31,2156.06
TSX,1983-04-29,2340.81
TSX,1983-05-31,2420.65
TSX,1983-06-30,2446.97
TSX,1983-07-29,2477.62
TSX,1983-08-31,2483.09
TSX,1983-09-30,2499.58
TSX,1983-10-31,2361.08
TSX,1983-11-30,2540.89
TSX,1983-12-30,2552.35
TSX,1984-01-31,2468.88
TSX,1984-02-29,2419.83
TSX,1984-03-30,2382.1
TSX,1984-04-30,2323.34
TSX,1984-05-31,2229.75
TSX,1984-06-29,2220.94
TSX,1984-07-31,2139.99
TSX,1984-08-31,2386.09
TSX,1984-09-28,2392.65
TSX,1984-10-31,2353.26
TSX,1984-11-30,2368.54
TSX,1984-12-31,2400.33
TSX,1985-01-31,2595.05
TSX,1985-02-28,2594.98
TSX,1985-03-29,2612.81
TSX,1985-04-30,2635.31
TSX,1985-05-31,2736.31
TSX,1985-06-28,2712.5
TSX,1985-07-31,2778.6
TSX,1985-08-30,2819.98
TSX,1985-09-30,2632.25
TSX,1985-10-31,2674.84
TSX,1985-11-29,2857.18
TSX,1985-12-31,2900.6
TSX,1986-01-31,2842.96
TSX,1986-02-28,2855.83
TSX,1986-03-31,3047.26
TSX,1986-04-30,3078.89
TSX,1986-05-30,3121.97
TSX,1986-06-30,3085.5
TSX,1986-07-31,2935.33
TSX,1986-08-29,3028.2
TSX,1986-09-30,2979.3
TSX,1986-10-31,3038.89
TSX,1986-11-28,3046.8
TSX,1986-12-31,3066.18
TSX,1987-01-30,3348.85
TSX,1987-02-27,3498.93
TSX,1987-03-31,3739.47
TSX,1987-04-30,3716.74
TSX,1987-05-29,3685.24
TSX,1987-06-30,3740.19
TSX,1987-07-31,4030.35
TSX,1987-08-31,3993.6
TSX,1987-09-30,3902.37
TSX,1987-10-30,3019.27
TSX,1987-11-30,2978.34
TSX,1987-12-31,3160.05
TSX,1988-01-29,3057.22
TSX,1988-02-29,3204.83
TSX,1988-03-31,3313.79
TSX,1988-04-29,3339.77
TSX,1988-05-31,3249.22
TSX,1988-06-30,3441.48
TSX,1988-07-29,3376.73
TSX,1988-08-31,3285.82
TSX,1988-09-30,3283.71
TSX,1988-10-31,3395.52
TSX,1988-11-30,3294.68
TSX,1988-12-30,3389.99
TSX,1989-01-31,3616.7
TSX,1989-02-28,3572.2
TSX,1989-03-31,3578.3
TSX,1989-04-28,3627.9
TSX,1989-05-31,3707.5
TSX,1989-06-30,3761
TSX,1989-07-31,3970.8
TSX,1989-08-31,4010.2
TSX,1989-09-29,3943.1
TSX,1989-10-31,3918.7
TSX,1989-11-30,3942.8
TSX,1989-12-29,3969.8
TSX,1990-01-31,3704.5
TSX,1990-02-28,3686.8
TSX,1990-03-30,3639.6
TSX,1990-04-30,3341
TSX,1990-05-31,3582
TSX,1990-06-29,3544
TSX,1990-07-31,3561.2
TSX,1990-08-31,3346.3
TSX,1990-09-28,3159.4
TSX,1990-10-31,3081.3
TSX,1990-11-30,3151.1
TSX,1990-12-31,3256.8
TSX,1991-01-31,3273
TSX,1991-02-28,3462.37
TSX,1991-03-29,3495.7
TSX,1991-04-30,3468.9
TSX,1991-05-31,3546.2
TSX,1991-06-28,3465.9
TSX,1991-07-31,3539.7
TSX,1991-08-30,3517.89
TSX,1991-09-30,3387.88
TSX,1991-10-31,3515.76
TSX,1991-11-29,3448.51
TSX,1991-12-31,3512.36
TSX,1992-01-31,3596.12
TSX,1992-02-28,3581.94
TSX,1992-03-31,3412.1
TSX,1992-04-30,3355.56
TSX,1992-05-29,3387.93
TSX,1992-06-30,3387.7
TSX,1992-07-31,3443.42
TSX,1992-08-31,3402.92
TSX,1992-09-30,3297.88
TSX,1992-10-30,3336.12
TSX,1992-11-30,3282.83
TSX,1992-12-31,3350.44
TSX,1993-01-29,3305.47
TSX,1993-02-26,3451.69
TSX,1993-03-31,3602.44
TSX,1993-04-30,3789.41
TSX,1993-05-31,3882.68
TSX,1993-06-30,3966.37
